Date,Country,Product,Revenue,Cost,Profit, Percent Target ,Pipeline
2017-06-12,China,rezota,241832,157190.8,84641.2,59,110041
2017-06-13,China,rezota,137494,89371.1,48122.9,25,518130
2017-06-14,China,neutratronic,486220,316043,170177,36,758829
2017-06-15,China,vucoo,240680,156442,84238,66,400741
2017-06-16,China,vucoo,462515,300634.75,161880.25,97,683948
2017-06-17,China,neutratronic,17643,11467.95,6175.05,18,883288
2017-06-18,China,rezota,220912,143592.8,77319.2,47,484224
2017-06-19,China,rezota,483743,314432.95,169310.05,34,435448
2017-06-20,China,vucoo,16110,10471.5,5638.5,29,744750
2017-06-21,China,adoriva,324346,210824.9,113521.1,90,511085
2017-06-22,China,apiera,121565,79017.25,42547.75,67,909380
2017-06-23,China,apiera,325790,211763.5,114026.5,80,437223
2017-06-24,China,vucoo,427252,277713.8,149538.2,16,248977
2017-06-25,China,vucoo,34983,22738.95,12244.05,8,550066
2017-06-26,China,apiera,461543,300002.95,161540.05,24,921995
2017-06-27,China,rezota,350908,228090.2,122817.8,53,405128
2017-06-28,China,vucoo,186382,121148.3,65233.7,80,490541
2017-06-29,China,rezota,261479,169961.35,91517.65,33,848581
2017-06-30,China,adoriva,264362,171835.3,92526.7,60,165327
2017-07-01,China,aeox,222670,144735.5,77934.5,19,303558
2017-07-02,China,adoriva,261480,169962,91518,47,995571
2017-07-03,China,apiera,463691,301399.15,162291.85,83,598208
2017-07-04,China,vucoo,106700,69355,37345,56,636075
2017-07-05,China,apiera,282416,183570.4,98845.6,11,179400
2017-07-06,China,rezota,311130,202234.5,108895.5,14,537641
2017-07-07,China,adoriva,154815,100629.75,54185.25,88,627701
2017-07-08,China,vucoo,454895,295681.75,159213.25,53,135922
2017-07-09,China,apiera,431617,280551.05,151065.95,84,792385
2017-07-10,China,vucoo,402038,261324.7,140713.3,100,398749
2017-07-11,China,apiera,135755,88240.75,47514.25,89,325697
2017-07-12,China,aeox,319507,207679.55,111827.45,4,487542
2017-07-13,China,neutratronic,37775,24553.75,13221.25,84,716326
2017-07-14,China,vucoo,81002,52651.3,28350.7,6,746614
2017-07-15,China,adoriva,4806,3123.9,1682.1,61,137478
2017-07-16,China,neutratronic,1873,1217.45,655.55,12,335994
2017-07-17,China,apiera,296249,192561.85,103687.15,89,818601
2017-07-18,China,aeox,53960,35074,18886,27,749237
2017-07-19,China,rezota,478390,310953.5,167436.5,87,113049
2017-07-20,China,neutratronic,66942,43512.3,23429.7,70,517234
2017-07-21,China,rezota,247745,161034.25,86710.75,91,820536
2017-07-22,China,neutratronic,497310,323251.5,174058.5,40,527211
2017-07-23,China,aeox,103456,67246.4,36209.6,64,905821
2017-07-24,China,aeox,13313,8653.45,4659.55,97,321982
2017-07-25,China,adoriva,483834,314492.1,169341.9,87,752979
2017-07-26,China,neutratronic,19338,12569.7,6768.3,90,975078
2017-07-27,China,vucoo,74843,48647.95,26195.05,100,419244
2017-07-28,China,vucoo,50517,32836.05,17680.95,17,619457
2017-07-29,China,adoriva,409201,265980.65,143220.35,73,334106
2017-07-30,China,aeox,473837,307994.05,165842.95,92,780059
2017-07-31,China,vucoo,157725,102521.25,55203.75,59,328280
2017-08-01,China,apiera,327648,212971.2,114676.8,31,558804
2017-08-02,China,adoriva,43041,27976.65,15064.35,65,992730
2017-08-03,China,aeox,295177,191865.05,103311.95,69,983055
2017-08-04,China,rezota,417774,271553.1,146220.9,73,882040
2017-08-05,China,apiera,408067,265243.55,142823.45,100,927324
2017-08-06,China,aeox,449906,292438.9,157467.1,97,248528
2017-08-07,China,aeox,228458,148497.7,79960.3,98,302289
2017-08-08,China,aeox,113753,73939.45,39813.55,33,797798
2017-08-09,China,vucoo,278282,180883.3,97398.7,64,955045
2017-08-10,China,aeox,344828,224138.2,120689.8,47,399216
2017-08-11,China,aeox,235336,152968.4,82367.6,16,545372
2017-08-12,China,vucoo,245869,159814.85,86054.15,9,270292
2017-08-13,China,neutratronic,373895,243031.75,130863.25,87,514324
2017-08-14,China,adoriva,122952,79918.8,43033.2,16,349824
2017-08-15,China,apiera,322034,209322.1,112711.9,7,926469
2017-08-16,China,neutratronic,59615,38749.75,20865.25,23,712197
2017-08-17,China,apiera,69623,45254.95,24368.05,60,345739
2017-08-18,China,neutratronic,91066,59192.9,31873.1,100,820864
2017-08-19,China,adoriva,236784,153909.6,82874.4,34,536983
2017-08-20,China,rezota,425726,276721.9,149004.1,81,288245
2017-08-21,China,neutratronic,20302,13196.3,7105.7,97,199059
2017-08-22,China,apiera,122389,79552.85,42836.15,3,537398
2017-08-23,China,vucoo,7886,5125.9,2760.1,44,362401
2017-08-24,China,vucoo,201358,130882.7,70475.3,89,931171
2017-08-25,China,neutratronic,456178,296515.7,159662.3,15,225995
2017-08-26,China,rezota,65432,42530.8,22901.2,56,924298
2017-08-27,China,apiera,263925,171551.25,92373.75,89,649545
2017-08-28,China,vucoo,238531,155045.15,83485.85,25,878329
2017-08-29,China,apiera,3006,1953.9,1052.1,87,141939
2017-08-30,China,neutratronic,127675,82988.75,44686.25,31,209987
2017-08-31,China,apiera,446299,290094.35,156204.65,60,400587
2017-09-01,China,adoriva,234354,152330.1,82023.9,100,532895
2017-09-02,China,apiera,273971,178081.15,95889.85,51,655684
2017-09-03,China,adoriva,315354,204980.1,110373.9,65,949152
2017-09-04,China,neutratronic,480486,312315.9,168170.1,11,666727
2017-09-05,China,adoriva,21442,13937.3,7504.7,70,115245
2017-09-06,China,adoriva,399108,259420.2,139687.8,25,188089
2017-09-07,China,aeox,210108,136570.2,73537.8,3,816310
2017-09-08,China,vucoo,213538,138799.7,74738.3,12,886049
2017-09-09,China,adoriva,82734,53777.1,28956.9,21,454760
2017-09-10,China,vucoo,65528,42593.2,22934.8,70,588978
2017-09-11,China,aeox,248416,161470.4,86945.6,50,723160
2017-09-12,China,vucoo,163410,106216.5,57193.5,97,616653
2017-09-13,China,neutratronic,378237,245854.05,132382.95,20,284540
2017-09-14,China,neutratronic,29684,19294.6,10389.4,14,881763
2017-09-15,China,rezota,295427,192027.55,103399.45,0,546497
2017-09-16,China,neutratronic,99112,64422.8,34689.2,89,662742
2017-09-17,China,vucoo,113169,73559.85,39609.15,21,223068
2017-09-18,China,rezota,321081,208702.65,112378.35,72,606506
2017-09-19,China,apiera,203189,132072.85,71116.15,1,917325
2017-09-20,China,neutratronic,10567,6868.55,3698.45,78,316661
2017-09-21,China,apiera,132627,86207.55,46419.45,19,539503
2017-09-22,China,apiera,445096,289312.4,155783.6,94,593491
2017-09-23,China,aeox,155838,101294.7,54543.3,68,791260
2017-09-24,China,adoriva,246305,160098.25,86206.75,63,528068
2017-09-25,China,adoriva,345219,224392.35,120826.65,63,517947
2017-09-26,China,neutratronic,385074,250298.1,134775.9,29,351102
2017-09-27,China,rezota,141933,92256.45,49676.55,68,907410
2017-09-28,China,apiera,313252,203613.8,109638.2,23,828637
2017-09-29,China,apiera,146905,95488.25,51416.75,28,159117
2017-09-30,China,adoriva,48439,31485.35,16953.65,32,308004
2017-10-01,China,aeox,351302,228346.3,122955.7,33,978917
2017-10-02,China,neutratronic,243393,158205.45,85187.55,51,891300
2017-10-03,China,apiera,113162,73555.3,39606.7,64,150951
2017-10-04,China,adoriva,467481,303862.65,163618.35,40,877972
2017-10-05,China,vucoo,15534,10097.1,5436.9,38,672037
2017-10-06,China,aeox,32008,20805.2,11202.8,86,746065
2017-10-07,China,adoriva,292006,189803.9,102202.1,14,174582
2017-10-08,China,rezota,285634,185662.1,99971.9,13,386080
2017-10-09,China,vucoo,236928,154003.2,82924.8,45,435508
2017-10-10,China,rezota,45047,29280.55,15766.45,62,291759
2017-10-11,China,vucoo,352095,228861.75,123233.25,93,182254
2017-10-12,China,neutratronic,478923,311299.95,167623.05,7,589447
2017-10-13,China,vucoo,251404,163412.6,87991.4,57,123470
2017-10-14,China,aeox,421661,274079.65,147581.35,91,884427
2017-10-15,China,neutratronic,247923,161149.95,86773.05,45,808921
2017-10-16,China,aeox,227525,147891.25,79633.75,0,753493
2017-10-17,China,vucoo,453267,294623.55,158643.45,38,619690
2017-10-18,China,apiera,222437,144584.05,77852.95,59,282666
2017-10-19,China,aeox,376537,244749.05,131787.95,44,979888
2017-10-20,China,neutratronic,135860,88309,47551,60,581205
2017-10-21,China,rezota,169849,110401.85,59447.15,95,975114
2017-10-22,China,rezota,418302,271896.3,146405.7,39,943987
2017-10-23,China,vucoo,116456,75696.4,40759.6,51,274816
2017-10-24,China,adoriva,344753,224089.45,120663.55,5,272183
2017-10-25,China,apiera,134663,87530.95,47132.05,88,315065
2017-10-26,China,apiera,322603,209691.95,112911.05,89,391504
2017-10-27,China,apiera,348762,226695.3,122066.7,87,553032
2017-10-28,China,rezota,314572,204471.8,110100.2,33,140927
2017-10-29,China,neutratronic,469442,305137.3,164304.7,94,843199
2017-10-30,China,neutratronic,270653,175924.45,94728.55,35,708810
2017-10-31,China,vucoo,481965,313277.25,168687.75,89,208953
2017-11-01,China,aeox,113141,73541.65,39599.35,5,430666
2017-11-02,China,neutratronic,145264,94421.6,50842.4,81,355674
2017-11-03,China,adoriva,365107,237319.55,127787.45,85,602026
2017-11-04,China,vucoo,92271,59976.15,32294.85,0,286818
2017-11-05,China,neutratronic,469162,304955.3,164206.7,9,497964
2017-11-06,China,adoriva,140502,91326.3,49175.7,25,316032
2017-11-07,China,adoriva,392951,255418.15,137532.85,75,300590
2017-11-08,China,vucoo,81189,52772.85,28416.15,30,450894
2017-11-09,China,adoriva,385717,250716.05,135000.95,70,680818
2017-11-10,China,apiera,203411,132217.15,71193.85,92,762244
2017-11-11,China,vucoo,408569,265569.85,142999.15,2,676920
2017-11-12,China,vucoo,141970,92280.5,49689.5,22,758806
2017-11-13,China,apiera,258652,168123.8,90528.2,47,607450
2017-11-14,China,neutratronic,256238,166554.7,89683.3,66,544855
2017-11-15,China,neutratronic,270958,176122.7,94835.3,89,164502
2017-11-16,China,aeox,328615,213599.75,115015.25,12,252905
2017-11-17,China,adoriva,59958,38972.7,20985.3,16,598904
2017-11-18,China,adoriva,218717,142166.05,76550.95,59,992849
2017-11-19,China,apiera,20081,13052.65,7028.35,80,561458
2017-11-20,China,rezota,366817,238431.05,128385.95,28,614414
2017-11-21,China,neutratronic,171645,111569.25,60075.75,100,827271
2017-11-22,China,rezota,104225,67746.25,36478.75,13,537881
2017-11-23,China,neutratronic,183415,119219.75,64195.25,15,109650
2017-11-24,China,adoriva,493609,320845.85,172763.15,52,987197
2017-11-25,China,apiera,424226,275746.9,148479.1,5,426839
2017-11-26,China,neutratronic,452067,293843.55,158223.45,46,192310
2017-11-27,China,neutratronic,131054,85185.1,45868.9,98,464210
2017-11-28,China,neutratronic,69206,44983.9,24222.1,11,564788
2017-11-29,China,neutratronic,319061,207389.65,111671.35,2,180199
2017-11-30,China,adoriva,433359,281683.35,151675.65,73,387785
2017-12-01,China,adoriva,251875,163718.75,88156.25,41,183482
2017-12-02,China,vucoo,348273,226377.45,121895.55,69,506833
2017-12-03,China,apiera,104332,67815.8,36516.2,77,625928
2017-12-04,China,adoriva,426763,277395.95,149367.05,79,259359
2017-12-05,China,aeox,59876,38919.4,20956.6,88,242560
2017-12-06,China,vucoo,282326,183511.9,98814.1,70,886549
2017-12-07,China,neutratronic,164544,106953.6,57590.4,78,857578
2017-12-08,China,neutratronic,401086,260705.9,140380.1,61,710492
2017-12-09,China,neutratronic,471102,306216.3,164885.7,63,703627
2017-12-10,China,aeox,418850,272252.5,146597.5,0,683928
2017-12-11,China,apiera,379433,246631.45,132801.55,60,973390
2017-12-12,China,adoriva,350126,227581.9,122544.1,67,821354
2017-12-13,China,adoriva,350203,227631.95,122571.05,34,553838
2017-12-14,China,apiera,138324,89910.6,48413.4,90,605241
2017-12-15,China,rezota,319481,207662.65,111818.35,60,124675
2017-12-16,China,apiera,186044,120928.6,65115.4,8,563286
2017-12-17,China,aeox,484604,314992.6,169611.4,12,753243
2017-12-18,China,aeox,488355,317430.75,170924.25,79,107338
2017-12-19,China,vucoo,87607,56944.55,30662.45,0,240457
2017-12-20,China,vucoo,11615,7549.75,4065.25,24,932613
2017-12-21,China,apiera,363125,236031.25,127093.75,10,663324
2017-12-22,China,vucoo,288499,187524.35,100974.65,99,366672
2017-12-23,China,apiera,314895,204681.75,110213.25,37,171941
2017-12-24,China,aeox,195058,126787.7,68270.3,13,979119
2017-12-25,China,adoriva,82769,53799.85,28969.15,55,918252
2017-12-26,China,apiera,341392,221904.8,119487.2,52,249094
2017-12-27,China,neutratronic,108189,70322.85,37866.15,41,136800
2017-12-28,China,aeox,485794,315766.1,170027.9,77,468673
2017-12-29,China,neutratronic,321865,209212.25,112652.75,64,200605
2017-12-30,China,aeox,431113,280223.45,150889.55,1,761005
2017-12-31,China,vucoo,214421,139373.65,75047.35,72,104860
2017-01-01,France,rezota,115888,75327.2,40560.8,70,589794
2017-01-02,France,neutratronic,76473,49707.45,26765.55,4,139294
2017-01-03,France,vucoo,305099,198314.35,106784.65,38,600038
2017-01-04,France,vucoo,458023,297714.95,160308.05,58,561954
2017-01-05,France,rezota,419316,272555.4,146760.6,78,860232
2017-01-06,France,aeox,22834,14842.1,7991.9,72,406798
2017-01-07,France,neutratronic,156710,101861.5,54848.5,73,550050
2017-01-08,France,neutratronic,155292,100939.8,54352.2,85,227805
2017-01-09,France,aeox,101091,65709.15,35381.85,4,266339
2017-01-10,France,adoriva,460325,299211.25,161113.75,22,377563
2017-01-11,France,adoriva,261031,169670.15,91360.85,61,981735
2017-01-12,France,vucoo,157214,102189.1,55024.9,18,702565
2017-01-13,France,aeox,235141,152841.65,82299.35,72,182818
2017-01-14,France,vucoo,315370,204990.5,110379.5,78,454669
2017-01-15,France,adoriva,27154,17650.1,9503.9,52,921435
2017-01-16,France,adoriva,39382,25598.3,13783.7,88,332811
2017-01-17,France,apiera,13350,8677.5,4672.5,56,732565
2017-01-18,France,rezota,103621,67353.65,36267.35,53,657076
2017-01-19,France,rezota,497471,323356.15,174114.85,4,186279
2017-01-20,France,rezota,230587,149881.55,80705.45,25,481561
2017-01-21,France,neutratronic,344652,224023.8,120628.2,12,726192
2017-01-22,France,apiera,332148,215896.2,116251.8,59,362163
2017-01-23,France,vucoo,42760,27794,14966,93,908155
2017-01-24,France,aeox,499350,324577.5,174772.5,93,688090
2017-01-25,France,vucoo,338369,219939.85,118429.15,4,552928
2017-01-26,France,apiera,309354,201080.1,108273.9,25,846578
2017-01-27,France,vucoo,212543,138152.95,74390.05,65,856248
2017-01-28,France,aeox,263659,171378.35,92280.65,9,491622
2017-01-29,France,neutratronic,266081,172952.65,93128.35,9,244893
2017-01-30,France,adoriva,379682,246793.3,132888.7,1,883565
2017-01-31,France,rezota,465912,302842.8,163069.2,17,706553
2017-02-01,France,rezota,101739,66130.35,35608.65,79,671771
2017-02-02,France,vucoo,224460,145899,78561,28,258248
2017-02-03,France,apiera,256364,166636.6,89727.4,64,869773
2017-02-04,France,adoriva,352067,228843.55,123223.45,20,109670
2017-02-05,France,neutratronic,192770,125300.5,67469.5,26,409474
2017-02-06,France,rezota,44412,28867.8,15544.2,94,181882
2017-02-07,France,apiera,80130,52084.5,28045.5,83,725710
2017-02-08,France,apiera,58996,38347.4,20648.6,58,649876
2017-02-09,France,rezota,271678,176590.7,95087.3,64,699899
2017-02-10,France,vucoo,30263,19670.95,10592.05,14,699339
2017-02-11,France,aeox,262752,170788.8,91963.2,13,809730
2017-02-12,France,aeox,250611,162897.15,87713.85,66,419666
2017-02-13,France,aeox,465187,302371.55,162815.45,78,324561
2017-02-14,France,rezota,175564,114116.6,61447.4,73,392562
2017-02-15,France,aeox,40804,26522.6,14281.4,94,641835
2017-02-16,France,rezota,253671,164886.15,88784.85,25,227212
2017-02-17,France,vucoo,20335,13217.75,7117.25,10,773805
2017-02-18,France,rezota,107016,69560.4,37455.6,90,764807
2017-02-19,France,vucoo,191490,124468.5,67021.5,75,996279
2017-02-20,France,vucoo,202110,131371.5,70738.5,90,981628
2017-02-21,France,vucoo,277909,180640.85,97268.15,3,829100
2017-02-22,France,adoriva,449539,292200.35,157338.65,86,870189
2017-02-23,France,rezota,477353,310279.45,167073.55,83,887285
2017-02-24,France,vucoo,295262,191920.3,103341.7,60,397473
2017-02-25,France,apiera,419372,272591.8,146780.2,59,173250
2017-02-26,France,vucoo,322036,209323.4,112712.6,65,486786
2017-02-27,France,rezota,315227,204897.55,110329.45,71,150479
2017-02-28,France,aeox,373589,242832.85,130756.15,10,915710
2017-03-01,France,rezota,91576,59524.4,32051.6,64,900782
2017-03-02,France,apiera,258537,168049.05,90487.95,40,987769
2017-03-03,France,vucoo,251653,163574.45,88078.55,2,602410
2017-03-04,France,neutratronic,455989,296392.85,159596.15,11,559878
2017-03-05,France,rezota,42608,27695.2,14912.8,73,351214
2017-03-06,France,rezota,230802,150021.3,80780.7,99,621180
2017-03-07,France,aeox,67733,44026.45,23706.55,29,490454
2017-03-08,France,vucoo,474664,308531.6,166132.4,73,909121
2017-03-09,France,apiera,198504,129027.6,69476.4,64,231198
2017-03-10,France,vucoo,342469,222604.85,119864.15,37,157194
2017-03-11,France,rezota,286655,186325.75,100329.25,34,932694
2017-03-12,France,aeox,237980,154687,83293,25,604307
2017-03-13,France,neutratronic,30650,19922.5,10727.5,38,698026
2017-03-14,France,rezota,329804,214372.6,115431.4,93,376448
2017-03-15,France,adoriva,81389,52902.85,28486.15,7,369971
2017-03-16,France,vucoo,65397,42508.05,22888.95,39,742349
2017-03-17,France,apiera,374836,243643.4,131192.6,44,173815
2017-03-18,France,aeox,157631,102460.15,55170.85,18,454749
2017-03-19,France,apiera,133198,86578.7,46619.3,29,262817
2017-03-20,France,apiera,379971,246981.15,132989.85,98,414614
2017-03-21,France,adoriva,490428,318778.2,171649.8,80,186569
2017-03-22,France,adoriva,31555,20510.75,11044.25,45,108955
2017-03-23,France,apiera,20102,13066.3,7035.7,100,628604
2017-03-24,France,vucoo,46256,30066.4,16189.6,66,116022
2017-03-25,France,adoriva,42642,27717.3,14924.7,52,290448
2017-03-26,France,rezota,301178,195765.7,105412.3,52,160585
2017-03-27,France,aeox,263137,171039.05,92097.95,58,410393
2017-03-28,France,aeox,413262,268620.3,144641.7,24,475729
2017-03-29,France,vucoo,71760,46644,25116,86,128762
2017-03-30,France,aeox,275247,178910.55,96336.45,18,265709
2017-03-31,France,apiera,188448,122491.2,65956.8,48,239586
2017-04-01,France,neutratronic,13232,8600.8,4631.2,66,151277
2017-04-02,France,neutratronic,20438,13284.7,7153.3,3,471356
2017-04-03,France,adoriva,414954,269720.1,145233.9,12,111552
2017-04-04,France,neutratronic,48463,31500.95,16962.05,26,296434
2017-04-05,France,vucoo,107068,69594.2,37473.8,60,717413
2017-04-06,France,vucoo,412063,267840.95,144222.05,38,697413
2017-04-07,France,apiera,366146,237994.9,128151.1,98,261447
2017-04-08,France,aeox,358479,233011.35,125467.65,69,375754
2017-04-09,France,aeox,335393,218005.45,117387.55,74,218120
2017-04-10,France,adoriva,221308,143850.2,77457.8,2,803910
2017-04-11,France,rezota,71782,46658.3,25123.7,54,194141
2017-04-12,France,aeox,242695,157751.75,84943.25,63,269010
2017-04-13,France,aeox,216581,140777.65,75803.35,10,539701
2017-04-14,France,vucoo,132329,86013.85,46315.15,71,375157
2017-04-15,France,apiera,460813,299528.45,161284.55,73,684633
2017-04-16,France,rezota,337812,219577.8,118234.2,73,817194
2017-04-17,France,apiera,369667,240283.55,129383.45,3,983344
2017-04-18,France,vucoo,369235,240002.75,129232.25,43,586491
2017-04-19,France,aeox,421106,273718.9,147387.1,31,788257
2017-04-20,France,apiera,402419,261572.35,140846.65,67,591394
2017-04-21,France,apiera,240142,156092.3,84049.7,86,649267
2017-04-22,France,adoriva,467328,303763.2,163564.8,58,916809
2017-04-23,France,aeox,64847,42150.55,22696.45,29,115829
2017-04-24,France,aeox,143223,93094.95,50128.05,96,220972
2017-04-25,France,adoriva,273918,178046.7,95871.3,94,247963
2017-04-26,France,apiera,180182,117118.3,63063.7,74,457844
2017-04-27,France,neutratronic,77249,50211.85,27037.15,36,921659
2017-04-28,France,apiera,92202,59931.3,32270.7,11,647770
2017-04-29,France,rezota,478970,311330.5,167639.5,19,948486
2017-04-30,France,apiera,430837,280044.05,150792.95,55,316636
2017-05-01,France,rezota,231234,150302.1,80931.9,40,152374
2017-05-02,France,neutratronic,223507,145279.55,78227.45,58,817834
